limoncello;99021;g,oz,cup,shot
dried lima beans;16071;g,oz,cup,serving,tablespoon
roquefort cheese;1039;package,g,ounce,oz
baby carrots;11960;large,piece,g,bunch,medium,oz,NLEA serving,cup
white grapefruit;1019112;g,oz
hersheys kisses;93743;piece,g,oz
popcorn kernels;25002;package,g,ounce,oz,cup,tablespoon
buttercup squash;10011643;piece,g,oz,cup
flavored butter;1021001;pat,knob,g,stick,oz,teaspoon,cup,serving,tablespoon
virgin olive oil;1064053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
canned asparagus;11015;can,spear,piece,g,oz,cup
chocolate flakes;10193645;g,oz
dried onion;11284;g,oz,cup,tablespoon
black forest ham;93756;slice,g,oz
soy creamer;1067;container,g,oz,fluid ounce,cup
dandelion greens;11207;g,oz,cup
hibiscus;14649;g,oz,fluid ounce
pepperoni slices;1007057;package,piece,slice,g,ounce,slice round,oz,cup,serving
cubanelle pepper;10111821;piece,g,oz
chickpea pasta;99221;g,oz
vegan mayonnaise;98975;g,oz,teaspoon,cup,tablespoon
saltine crackers;18228;cracker,piece,g,ounce,crackers square,oz,cracker square,cup
asparagus;11011;spear,piece,stalk,spear tip,g,bag,bunch,oz,cup
provolone;1035;cubic inch,package,piece,slice,g,ounce,oz,cup,tablespoon
muscadine grapes;1009129;g,grape,oz
ground allspice;1022001;pinch,piece,g,oz,dash,teaspoon,cup,tablespoon
toffee bar candy;98978;g,oz
green plantain;99294;piece,g,oz,cup,serving
black bean sauce;99210;g,oz
chocolate chunks;10419903;g,oz,cup,tablespoon
strawberry jelly;11019297;g,oz,teaspoon,cup,serving,tablespoon
southern comfort;93782;g,oz,teaspoon,cup,shot,tablespoon
hot sauce;6168;drop,g,jar,oz,dash,dashe,teaspoon,cup,serving,tablespoon
superfine sugar;10519335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
sandwich cookies;18166;package,cookie,piece,g,box,oz,cup
onion dip;99209;container,tub,package,g,oz,teaspoon,tablespoon
pineapple rings;1009354;can,piece,g,oz
balsamic vinegar;2069;g,oz,teaspoon,cup,serving,tablespoon
italian tomato;10211529;piece,g,oz
vegeta;98990;g,oz
blackberry juice;10014623;g,oz
golden cherries;98939;g,oz
israeli couscous;10020028;g,oz,cup,serving
framboise lambic;93720;g,oz,cup
long hot pepper;10611819;pepper,piece,g,oz,teaspoon,cup,serving,tablespoon
cod fillets;15015;steak,piece,g,ounce,fillet,oz,serving
cookie crumbs;10018192;g,oz,cup
dark brown sugar;10019334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
flavoring syrup;10242040;g,oz,teaspoon,cup,tablespoon
cantaloupe balls;1009181;piece,g,oz,cup
chicken schmaltz;1004542;g,oz,cup,tablespoon
corn chex;8019;g,oz,cup
orange marmalade;19303;package,g,oz,teaspoon,cup,tablespoon
flax oil;98934;g,oz,cup
yellow plantain;10099295;piece,g,oz,cup,serving
squash blossoms;11416;piece,g,oz,cup,flower
chilean seabass;93804;filet,g,fillet,oz,serving
cookie butter;99011;g,oz
anellini pasta;98884;g,oz,cup
fish sauce;6179;g,oz,teaspoon,cup,tablespoon
zucchini noodles;10111477;g,oz
taco shells;18360;large,piece,shell,g,miniature,ounce,medium,oz,serving,taco
preserved lemon;99093;g,oz
pointed cabbage;11750;head,g,oz,cup
flacourtia;99129;g,oz
sugar free jelly;10143028;g,jar,oz,teaspoon,cup,serving,tablespoon
20 percent quark;99273;g,oz
boiling potato;11355;small,large,piece,potato medium,g,medium,potato small,oz,potato large,cup,serving
cashew fruit;99109;g,oz
red wine vinegar;1022068;g,oz,teaspoon,cup,serving,tablespoon
wonton wrappers;10018368;square,package,piece,g,ounce,sheet,wrapper,oz,packet
seasoning mix;1032027;g,oz
brussels sprouts;11098;sprout,piece,g,bag,oz,cup,serving
seabass fillets;10015004;piece,g,ounce,fillet,oz,serving
vanilla cake mix;18137;package,piece,g,ounce,box,oz,cup,serving,tablespoon
mandarin oranges;9218;small,can,large,piece,g,medium,oz,NLEA serving,cup
cream of coconut;93745;can,g,tin,oz,cup,tablespoon
strawberry puree;1009316;g,oz,cup
moringa leaves;99124;g,oz
smoked ham hock;93669;piece,g,oz,serving
mitsuba;99135;g,oz
star anise;1012002;piece,g,oz,teaspoon,tablespoon
cooked spaghetti;11420421;g,oz,cup,serving
blueberry bagel;10018005;mini bagel,piece,g,ounce,medium bagel,small bagel,oz,large bagel,serving
liquid sucralose;10019868;g,oz,packet,teaspoon,cup,serving,tablespoon
persian cucumber;10011205;piece,g,oz,cup,serving
mackerel;15050;piece,g,ounce,fillet,oz,serving
camembert;1007;cubic inch,round,piece,g,wedge,ounce,oz,cup,serving
cooked wild rice;20089;g,oz,cup,serving
light soy sauce;10216124;g,oz,teaspoon,cup,serving,tablespoon
bread dough;99063;ball,piece,g,recipe,loaf,oz
red leaf lettuce;11257;head,cup shredded,leave,g,leaf inner,oz,NLEA serving,leaf outer,cup
pumpkin seed oil;99270;g,oz
fresh bay leaves;1002004;piece,leave,g,oz,teaspoon,tablespoon
bucatini;11620420;package,g,box,oz,serving
tamari;10116124;g,oz,teaspoon,cup,serving,tablespoon
enchilado cheese;99220;g,oz,cup,tablespoon
leg of wild boar;10417158;piece,g,oz
unsalted peanuts;16390;g,ounce,peanut,oz,cup
monkfish fillets;15054;g,ounce,fillet,oz,serving
dried navy beans;16037;g,oz,cup,serving
blackeyed peas;16063;g,oz,cup,serving
dried green peas;16085;pound,g,oz,cup,serving
sourdough bread;10118029;piece,slice,g,loave,loaf,oz,cup,serving
40 percent quark;99272;g,oz
dried tortellini;93726;package,g,bag,box,oz,cup,serving
oil packed tuna;15119;can,piece,g,tin,ounce,jar,oz,teaspoon,cup,serving,tablespoon
kalamata olives;1009195;can,handful,olive,piece,g,tin,jar,oz,cup,serving,tablespoon
apple jelly;10019297;g,oz,packet,teaspoon,cup,serving,tablespoon
shucked oysters;15167;piece,g,medium,oz,cup,serving
veal loin chops;17104;piece,g,chop,ounce,oz,serving
cajun seasoning;1032028;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
canned tomatoes;10011693;can,g,tin,oz,cup
chickpea leaves;99111;g,oz
salt cod;15018;piece,g,ounce,fillet,oz,serving
aloe vera juice;99095;g,oz
baking potato;11353;small,large,piece,Potato medium,g,medium,oz,potato large,cup,Potato small
pecorino;1038;package,g,ounce,oz,teaspoon,cup,serving,tablespoon
pork loin;10225;pound,piece,g,oz,roast
honeydew melon;9184;honeydew ball,piece,g,wedge,oz,melon,NLEA serving,cup,serving
chocolate curls;10119903;g,oz
wild boar shank;10317158;piece,g,oz
bengal gram;99235;g,oz,cup
lambsquarters;11244;g,oz
ground cinnamon;1012010;pinch,piece,g,stick,inch,oz,dash,teaspoon,serving,tablespoon
cooked ditalini;10020400;g,oz,cup,serving
monkfish cheeks;10015054;g,oz
safflower seeds;12021;g,ounce,oz
canned mackerel;15048;can,cubic inch,piece,g,tin,ounce,jar,oz,cup,serving
hersheys cocoa;19165;g,oz,teaspoon,cup,serving,tablespoon
pasta salad mix;99036;g,oz
stinging nettle;35205;g,oz,cup
cavatappi;10320420;package,g,bag,box,oz,cup,serving
french dressing;4120;g,oz,cup,tablespoon
cashew milk;99088;g,oz
grapefruit zest;1009156;strip,piece,g,oz,teaspoon,cup,serving,tablespoon
custard powder;19169;package,portion,g,oz
vegetable juice;31008;can,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
kecap manis;10016124;g,oz,teaspoon,cup,serving,tablespoon
whiting fillets;15132;piece,g,ounce,fillet,oz,serving
orange;9200;small,large,piece,slice,fruit,g,medium,oz,cup,serving
taleggio cheese;93792;g,oz,cup,serving
seedless grapes;9132;handful,piece,g,bag,bunch,grape,oz,NLEA serving,cup
light olive oil;1054053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
baby artichoke;93631;piece,g,oz,serving
raw shrimp;10215149;piece,g,oz
braeburn apple;1009003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
dried marjoram;1002023;handful,g,sprig,bunch,oz,teaspoon,cup,tablespoon
maple flavoring;11111111;drop,g,oz,teaspoon,tablespoon
beef short ribs;10013149;g,oz
thai fish sauce;1006179;g,oz,teaspoon,cup,tablespoon
tamarind juice;9437;g,oz,cup
pickling spices;1012001;pinch,g,oz,dash,teaspoon,cup,tablespoon
creamed coconut;12177;g,ounce,oz,cup,tablespoon
grenadine;10042040;g,oz,teaspoon,cup,tablespoon
barnyard millet;99101;g,oz
shredded cheese;1011026;container,ball,package,slice,g,ounce,oz,cup,serving,tablespoon
squid ink pasta;99074;g,oz
hokkien noodles;98967;g,oz
top blade steak;13523;steak,piece,g,oz,serving
dr pepper;98974;can,g,oz,cup
fresh dill;2045;handful,g,sprig,bunch,oz,teaspoon,cup,cup sprig,serving,tablespoon
grill seasoning;1022034;g,oz,teaspoon,cup,serving,tablespoon
white zinfandel;10214057;glass,g,bottle,oz,cup
halloumi;93624;g,oz,serving
pineapple juice;9273;g,oz,fluid ounce,cup,tablespoon
biscuits;18009;container,small,package,large,g,medium,oz,can,tube,piece,tin,ounce,biscuit
crawfish tails;15243;g,ounce,oz
cardamom powder;1032006;clove,pinch,piece,g,oz,dash,teaspoon,tablespoon
saffron;2037;pinch,strand,piece,g,thread,oz,teaspoon,tablespoon
fenugreek seeds;2019;g,oz,teaspoon,tablespoon
belgian endive;11151;head,piece,leave,g,oz,cup
salsa verde;27028;g,oz,cup,serving,tablespoon
palm sugar;93831;g,oz,teaspoon,cup,tablespoon
greek seasoning;1012027;
steak seasoning;1022034;g,oz,teaspoon,cup,serving,tablespoon
cooked amaranth;20002;g,oz,cup,serving
tamarind;1019322;pod,piece,fruit,g,oz
whipped topping;42135;container,tub,package,g,oz,cup,serving,tablespoon
yellow cake mix;18144;package,piece,g,ounce,box,oz,serving
ground espresso;10193715;g,oz,teaspoon,cup,tablespoon
corn husks;98922;g,oz
banana blossoms;98987;g,oz
baby corn;10011168;can,package,piece,g,bag,oz,cup
coarse sea salt;1012047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
turkey sausage;7955;package,piece,g,link,roll,oz,serving
cornmeal;35137;spoonful,g,oz,teaspoon,cup,serving,tablespoon
alfalfa sprouts;10111001;handful,g,oz,cup,tablespoon
juniper berries;93613;piece,g,oz,teaspoon,tablespoon
fresine;11820420;g,oz
tortilla chips;19056;handful,piece,g,bag,ounce,oz,cup,serving
dried pineapple;93639;piece,g,oz,cup,serving
candied almonds;19858;piece,g,oz
orange juice;9206;piece,g,oz,teaspoon,fluid ounce,cup,fruit yield,serving,tablespoon
grouper fillets;15031;piece,g,ounce,fillet,oz,serving
grilling cheese;10093624;g,oz,serving
yellow tomato;11696;g,tomato,oz,cup
pudding mix;10119206;package,portion,g,box,oz
minute tapioca;93776;g,box,oz,teaspoon,cup,tablespoon
pizza seasoning;1052027;can,pinch,g,sprig,oz,teaspoon,cup,tablespoon
white chocolate;19087;square,bar,cup chip,package,g,oz,cup
manchego cheese;93821;slice,g,oz,cup
orange tomato;11695;g,tomato,oz,cup
english muffin;18439;piece,g,ounce,oz,muffin,serving
bone broth;98904;quart,can,carton,g,tin,box,oz,teaspoon,cup,serving,tablespoon
roasted chicken;5114;unit,piece,g,oz,cup,serving
raspberry jelly;11419297;g,jar,oz,teaspoon,cup,serving,tablespoon
water chestnuts;11590;can,piece,g,tin,oz,cup slice,cup,serving,waterchestnut
ice cream cone;18271;piece,g,ounce,oz,cone,serving
zucchini;11477;small,large,piece,slice,g,stick,medium,oz,cup
tortilla strips;98977;g,oz,cup,tablespoon
almond milk;93607;g,oz,cup,tablespoon
purple potato;10011352;piece,g,oz,cup
chicken cutlet;1025062;piece,g,oz,serving
oyster crackers;10018228;handful,piece,g,oz,cup,serving
all bran cereal;8001;g,oz,cup
fresh anchovies;15001;can,piece,filet,g,tin,ounce,fillet,oz,teaspoon,serving
raspberry sauce;10019137;g,oz,teaspoon,cup,serving,tablespoon
cooked couscous;20029;g,ounce,oz,cup,serving
lemon lime pop;14144;can,g,oz,fluid ounce,cup
vegetable stock;6615;quart,can,carton,g,tin,box,oz,teaspoon,cup,serving,tablespoon
entrecote steak;10123232;steak,piece,g,oz,serving
chicken giblets;5115;unit,giblet,g,oz
cream of tartar;18373;g,oz,teaspoon
canned sardines;15088;small,can,cubic inch,piece,g,tin,sardine,ounce,oz,cup,serving
ahi tuna steak;15117;strip,steak,piece,g,ounce,fillet,inch,oz,serving
dungeness crab;15143;piece,g,ounce,oz,crab
frozen biscuits;18009;container,small,package,large,g,medium,oz,can,tube,piece,tin,ounce,biscuit
wild boar chops;10017158;piece,g,oz
chicken tenders;1015062;piece,g,oz,serving
caramel candy;19074;package,piece,g,bag,oz,serving
morel mushrooms;11240;piece,g,oz,cup
stick margarine;1004073;g,oz
pizza dough mix;98924;package,g,bag,box,oz,cup
cooked linguine;10720421;g,oz,cup,serving
anchovy fillets;15001;can,piece,filet,g,tin,ounce,fillet,oz,teaspoon,serving
grilled chicken;1015114;
ginger powder;2021;pinch,piece,slice,g,inch,oz,teaspoon,serving,tablespoon
cranberry juice;43382;g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
pasta sauce;10011549;can,g,tin,jar,bottle,oz,cup,serving,tablespoon
mcintosh apple;1039003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
bouillon powder;1006075;g,cube,oz,packet,teaspoon,tablespoon
cheshire cheese;93666;slice,g,oz,cup,serving
english mustard;99289;g,oz,teaspoon,tablespoon
elk roast;35177;g,oz
lamb loin chop;17023;piece,g,chop,ounce,oz
tubettini;10220499;g,oz
sausage links;1037063;tray,package,piece,g,box,oz,serving
poblano pepper;10011333;small,strip,large,piece,ring,g,medium,oz,cup,serving,tablespoon
tilapia fillets;15261;package,piece,g,fillet,raw pr g,oz,cup,serving
cheese ravioli;93832;can,package,piece,g,bag,jar,oz,cup,serving
walnuts;12155;cup shelled,half,halve,handful,piece,g,ounce,oz,teaspoon,cup,serving,tablespoon
root vegetable;10011298;piece,g,oz,cup slice
cranberry beans;16020;can,g,oz,cup,serving
long grain rice;10220444;g,oz,cup,serving
corn on the cob;11167;piece,cob,ear,g,oz,cup
coconut vinegar;98930;g,oz
lo mein noodles;99027;g,oz
russet potato;11353;small,large,piece,Potato medium,g,medium,oz,potato large,cup,Potato small
red curry paste;93605;g,oz,teaspoon,serving,tablespoon
blueberry jelly;11219297;g,oz
stewed tomatoes;11533;can,piece,g,tin,oz,cup
peach preserves;11319297;g,oz,teaspoon,cup,serving,tablespoon
rosemary;2036;piece,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
parmesan;1033;cubic inch,package,g,ounce,oz,teaspoon,cup,serving,tablespoon
orange slices;1019200;piece,g,oz,cup,serving
lingonberry jam;93692;g,oz
rice vermicelli;20133;package,g,bag,ounce,box,oz,serving
bok choy leaves;10011116;piece,g,oz,cup
chestnut flour;99016;g,oz
licorice twists;99160;g,oz
dried soybeans;16108;g,oz,cup,serving
anaheim pepper;10031015;piece,g,oz
yellowfin tuna;15127;cubic inch,steak,piece,filet,g,ounce,fillet,oz,serving
pumpkin seeds;12014;g,ounce,oz,teaspoon,cup,tablespoon
enchilada sauce;6599;g,oz,cup,serving
milk substitute;10016223;g,oz,teaspoon,cup,tablespoon
cooked rigatoni;11220421;g,oz,cup,serving
broccoli;11090;g,oz,floret,cup chopped,serving,head,spear,floweret,piece,stalk,bunch,NLEA serving,cup,crown
vanilla yogurt;1119;container,g,oz,teaspoon,cup,tablespoon
turkey gizzards;5173;raw gizzard,g,oz
snapper fillets;15101;steak,piece,g,ounce,fillet,oz,serving
baguette;18033;piece,slice,g,ounce,loaf,oz,baguette,serving
chicken breast;5062;unit,piece,g,oz,breast,cup,serving
turkey pastrami;7052;package,slice,g,oz
dried dill;2017;g,oz,teaspoon,tablespoon
instant oatmeal;8640;g,oz,packet,cup,tablespoon
tangerine juice;9221;g,oz,fluid ounce,cup
farmer cheese;98933;g,oz
water spinach;11503;g,shoot,bunch,oz,cup,serving
dark sesame oil;1004058;g,oz,teaspoon,cup,serving,tablespoon
adobo seasoning;1012020;pinch,g,oz,dash,teaspoon,serving,tablespoon
agnolotti;98996;g,oz
candied walnuts;93785;g,oz,cup,serving
walnut pieces;10112155;cup shelled,half,halve,handful,piece,g,ounce,oz,teaspoon,cup,serving,tablespoon
tarragon;2041;stalk,g,sprig,bunch,oz,teaspoon,cup,tablespoon
velveeta cheese;1192;g,ounce,oz
unsalted butter;1145;pat,g,stick,oz,teaspoon,cup,serving,tablespoon
baby lima beans;11032;g,oz,cup,serving
fresh mushrooms;11260;small,package,large,piece,slice,g,medium,oz,cup piece,cup
pork spare ribs;10010088;rack,piece,g,ounce,oz,serving
matzo;10018217;piece,g,oz
habanero chili;10011819;piece,g,oz
dark corn syrup;19349;g,oz,teaspoon,cup,tablespoon
fuyu persimmon;1009265;piece,g,oz
nabulsi;93687;g,oz,cup,serving,tablespoon
brownie mix;18632;package,pouch,g,box,oz,serving
anisette;99206;g,oz,cup,tablespoon
tamarind leaves;99174;g,oz
enoki mushrooms;11950;large,cup whole,g,medium,oz,cup sliced
food color;10711111;drop,g,oz,teaspoon,tablespoon
lamb stew meat;17059;pound,g,ounce,oz,cup
mezzelune;99143;g,oz
apple pie spice;1042035;g,oz,teaspoon,cup,tablespoon
corkscrew pasta;11320420;package,g,bag,box,oz,cup,serving
chocolate glaze;19375;recipe yield,g,oz,teaspoon,cup,serving,tablespoon
cinnamon stick;1002010;pinch,piece,g,stick,inch,oz,dash,teaspoon,serving,tablespoon
muenster;1030;cubic inch,package,slice,g,ounce,oz,cup
corn muffin mix;10018022;package,pouch,g,ounce,box,oz,cup
halibut fillets;15036;steak,piece,g,ounce,fillet,cube,oz,cup,serving
canned zucchini;10011477;g,oz
sheet gelatin;10019177;piece,g,sheet,oz
persimmon;9265;piece,g,oz
turkey kielbasa;7929;package,piece,g,ounce,oz,serving
vienna sausage;7083;can,g,sausage,oz
haddock fillets;15033;piece,g,ounce,fillet,oz,serving
baby zucchini;11953;large,piece,slice,g,stick,medium,oz,cup
extra firm tofu;16163;package,piece,slice,g,block,oz,cup,serving
cooked chicken;5114;unit,piece,g,oz,cup,serving
turbinado sugar;19908;g,oz,teaspoon,cup,tablespoon
blueberry juice;14623;g,oz
chocolate syrup;14181;g,oz,teaspoon,cup,serving,tablespoon
beef strip loin;13923;pound,steak,piece,stalk,g,ounce,bunch,oz,cup,serving
white cornmeal;35136;g,oz,teaspoon,cup,tablespoon
roasted peanuts;16092;piece,g,ounce,oz,teaspoon,cup,serving,tablespoon
ground elk;17338;patty,g,oz
banana shallot;10011677;clove,piece,tbsp chopped,g,oz,teaspoon,tablespoon
wasabi paste;10011990;g,oz,teaspoon,serving,tablespoon
spanish chorizo;99233;package,piece,g,link,oz,cup
muscovado sugar;10219334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
bacon drippings;4609;g,oz,teaspoon,tablespoon
sugar snap peas;10011300;g,pea pod,oz,cup,serving
golden berries;99010;g,oz
spice cake mix;18114;package,piece,pouch,g,ounce,box,pouche,oz
sola sweetener;99292;g,oz,teaspoon,cup,tablespoon
chili pepper;11819;pepper,piece,g,oz,teaspoon,cup,serving,tablespoon
fruit cocktail;9099;g,oz,cup
glutinous rice;10020054;g,oz,cup,serving
mashed papaya;1019226;g,oz,cup
fresh lavender;93811;handful,g,inch,oz,teaspoon,cup,tablespoon
candied citron;1009426;g,oz,cup
muesli;42184;g,oz,cup,serving
salami;7071;package,piece,slice,g,oz,cup,serving
couscous;20028;g,oz,cup,serving
chex mix;19033;package,g,ounce,oz,cup
avocado halves;1049037;piece,g,oz
roasted garlic;10311215;clove,head,piece,g,oz,teaspoon,cup,serving,tablespoon
red grapefruit;1009112;small,cup section,large,piece,fruit,g,medium,oz,NLEA serving
venison steak;10117345;piece,g,oz
oregano;2027;can,pinch,g,sprig,oz,teaspoon,cup,tablespoon
turkey berries;99177;g,oz
moringa powder;99125;g,oz
green tomato;11527;small,large,piece,slice,g,wedge,medium,slice or wedge,oz,cup
lemon cake mix;10018144;package,piece,g,ounce,box,oz,serving
coconut aminos;98929;g,oz,teaspoon,cup,tablespoon
whole milk;1011077;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
black licorice;98851;g,oz
pork seasoning;1072034;g,oz
ground chicken;5332;oz crumbled,piece,g,oz,cup,serving
dessert shells;98852;package,piece,shell,g,box,oz
paprika;2028;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
olive tapenade;98862;g,oz,teaspoon,cup,tablespoon
sparkling wine;43155;glass,g,bottle,oz,fluid ounce,cup,tablespoon
pumpkin leaves;11418;g,oz,cup
dark chocolate;19904;square,bar,piece,g,ounce,oz,teaspoon,cup,tablespoon
amaranth;20001;g,oz,cup,serving
diet coke;14146;can,g,tin,oz,fluid ounce,cup
apricot nectar;9036;g,oz,fluid ounce,cup
baby eggplant;10011209;piece,g,oz
cardamom pods;1002006;pod,piece,g,oz,teaspoon,tablespoon
soy butter;98900;g,oz,cup,serving,tablespoon
quinoa pasta;99062;square,package,piece,g,bag,ounce,box,sheet,nest,oz,cup,serving
sugar free jam;10043028;g,jar,oz,teaspoon,cup,serving,tablespoon
farfalle tonde;10120421;g,oz,cup,serving
ditalini;10020499;package,g,bag,box,oz,cup,serving
black cherries;9063;g,oz,cup
radish sprouts;11676;g,oz,cup
mexican crema;93772;g,oz,teaspoon,cup,serving,tablespoon
concord grapes;1009132;g,oz
salmon fillets;10115076;steak,g,oz,teaspoon,serving,tablespoon,can,piece,slice,tin,ounce,fillet,cup
1 percent milk;1082;quart,g,oz,teaspoon,fluid ounce,cup,tablespoon
coconut butter;93746;g,oz,teaspoon,cup,tablespoon
tri tip steak;10013954;piece,g,oz
lobster;15147;piece,g,lobster,ounce,oz,cup
cornbread mix;18022;package,pouch,g,ounce,box,oz,cup
pigeon breasts;5162;unit,g,oz,breast
kielbasa;7059;g,ounce,sausage,oz
kimchi;98860;g,jar,oz,cup
havarti;93838;slice,g,oz,cup,serving
seasoned salt;1042047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
smoked paprika;1012028;g,oz,teaspoon,cup,tablespoon
turkey giblets;5171;giblet,piece,g,oz
mustard greens;11270;handful,g,oz,cup
gruyere;1023;cubic inch,package,slice,g,ounce,oz,cup,serving
red cabbage;11112;head,small,large,piece,leave,medium head,g,small head,large head,medium,oz,cup
black currants;9083;g,oz,cup
cinnamon sugar;10219335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
munster;1001030;cubic inch,package,slice,g,ounce,oz,cup
pistachio nuts;12151;kernel,g,ounce,oz,teaspoon,cup,serving,tablespoon
fresh marjoram;10011297;handful,g,sprig,bunch,oz,teaspoon,cup,tablespoon
corn tortilla;18363;enchilada,package,piece,g,ounce,oz,tortilla,serving
candied fruit;98925;g,oz
dried currants;9085;g,oz,cup,tablespoon
turkey breast;5696;piece,g,oz,serving
fine cornmeal;35137;spoonful,g,oz,teaspoon,cup,serving,tablespoon
sandwich bun;18353;piece,g,roll,ounce,oz
semolina flour;10020066;g,oz,cup
spinach;10011457;package,handful,leave,g,bag,bunch,oz,cup,serving
globe eggplant;11209;piece,slice,g,oz,eggplant,cup
marinara sauce;10111549;can,g,tin,jar,oz,cup,serving,tablespoon
tzatziki;93777;container,g,oz,cup,serving,tablespoon
dry yeast;18375;sachet,envelope,package,g,satchet,oz,packet,teaspoon,tablespoon
pork escalopes;98960;g,oz
hazelnut flour;93810;g,oz,cup
lavender syrup;10342040;g,oz,teaspoon,cup,tablespoon
empanada dough;93734;package,shell,portion,g,recipe,box,disc,oz
lavender honey;10019296;g,jar,oz,packet,teaspoon,cup,serving,tablespoon
smoked haddock;15035;cubic inch,g,ounce,oz
arugula;11959;handful,piece,leave,g,bag,sprig,bunch,oz,cup,serving
orange bitters;10093653;g,oz,dash,dashe,teaspoon,tablespoon
french mustard;99290;g,oz,teaspoon,tablespoon
palm oil;4055;g,oz,teaspoon,cup,tablespoon
tortilla;18364;package,piece,g,ounce,oz,tortilla,tortilla medium,serving
crocodile meat;99120;g,oz
white cake mix;10118137;package,piece,g,ounce,box,oz,cup,serving,tablespoon
fresno pepper;10011979;piece,g,oz
lamb rib chops;17032;pound,piece,g,ounce,oz,serving
daikon sprouts;10011676;g,oz,cup
pearl barley;20005;g,oz,cup,serving
gigante beans;10416050;g,oz,cup,serving
shirataki rice;99085;g,oz
cayenne pepper;2031;pinch,g,oz,dash,teaspoon,serving,tablespoon
flavored sugar;10619335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
endive;11213;head,piece,g,bunch,oz,cup
scotch whiskey;10014052;g,oz,teaspoon,fluid ounce,cup,tablespoon
golden raisins;9297;handful,g,oz,cup,serving,tablespoon
chicken thighs;5091;package,piece,g,oz,serving,thigh with skin
cooked lentils;16070;g,oz,cup,serving,tablespoon
pasilla pepper;11982;pepper,piece,g,oz
shiso leaves;10311111;piece,g,oz,teaspoon,cup,tablespoon
hubbard squash;11489;g,oz,cup
diet root beer;10014146;can,g,tin,oz,fluid ounce,cup
collard greens;11161;head,piece,leave,g,bunch,oz,cup,serving
chicken hearts;5025;unit,piece,g,oz,heart
bourbon;10014037;g,bottle,oz,teaspoon,fluid ounce,cup,serving,shot,tablespoon
guinness;93619;g,oz,cup,tablespoon
dried tarragon;1002041;stalk,g,sprig,bunch,oz,teaspoon,cup,tablespoon
pecan pieces;10012142;g,oz,teaspoon,cup,tablespoon
lettuce leaf;93623;piece,g,oz,serving
bramley apple;1019003;small,large,piece,slice,g,extra small,medium,oz,cup slice,NLEA serving,cup,serving
sandwich thin;99165;g,oz
banana extract;14211111;g,oz,teaspoon,tablespoon
chayote;11149;chayote,g,oz,cup
canned lentils;10016070;can,g,oz,cup,serving
elk tenderloin;10017166;g,oz
edible flowers;10011416;piece,g,oz,cup,flower
peach schnapps;93736;g,oz,cup,shot
sweet potato;11507;small,large,piece,g,medium,oz,sweetpotato,cup
turkey gravy;6326;g,oz,cup
whipping cream;1001053;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
nori;11446;package,piece,g,sheet,oz,tablespoon
ground clove;2011;pinch,piece,g,oz,dash,teaspoon,cup,tablespoon
brewers yeast;99195;g,oz,teaspoon,tablespoon
hearts of palm;43392;g,oz
fresh sardines;10093703;piece,g,oz
plum preserves;10919297;g,oz,packet,teaspoon,cup,serving,tablespoon
italian bread;10028033;piece,slice,g,loaf,oz,cup,serving
halibut steaks;15036;steak,piece,g,ounce,fillet,cube,oz,cup,serving
coffee extract;13111111;g,oz
squid tubes;10015175;piece,g,oz
pork and beans;16009;can,piece,g,tin,oz,cup,serving
red tea bag;13511111;piece,g,oz
chipotle paste;99208;g,oz,teaspoon,tablespoon
dry white wine;14106;glass,piece,g,bottle,oz,teaspoon,fluid ounce,cup,tablespoon
parsley;11297;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup chopped,cup,serving,tablespoon
frozen spinach;11463;package,g,box,oz,cup,serving
marie biscuits;10018173;g,oz
rotini;11320420;package,g,bag,box,oz,cup,serving
balsamic glaze;98998;g,oz,cup,tablespoon
bartlett pear;9412;small,large,piece,g,medium,oz,cup
bottled garlic;10011215;g,oz,teaspoon,tablespoon
vidalia onion;11294;piece,slice,onion,g,oz,NLEA serving,teaspoon,cup,serving,tablespoon
banana pepper;11976;small,large,piece,g,medium,oz,cup,serving
milk chocolate;19081;square,bar,piece,g,ounce,oz,cup
cream of wheat;8104;g,oz,cup,tablespoon
